"time","sineVoltage.i","resistor.i","inductor.i"
0.03927,-2.576100756658753,2.576100756658753,2.576100756658753
0.039372,-2.597398699597875,2.597398699597875,2.597398699597875
0.039474,-2.614856282018822,2.614856282018822,2.614856282018822
0.039576,-2.628447984062241,2.628447984062241,2.628447984062241
0.039678,-2.638153900815029,2.638153900815029,2.638153900815029
0.03978,-2.643959176658604,2.643959176658604,2.643959176658604
0.039882,-2.645855527645292,2.645855527645292,2.645855527645292
0.039984,-2.643840339509901,2.643840339509901,2.643840339509901
0.040086,-2.637916176771593,2.637916176771593,2.637916176771593
0.040188,-2.628091961797759,2.628091961797759,2.628091961797759
0.04029,-2.614382441467929,2.614382441467929,2.614382441467929
0.040392,-2.596807586255417,2.596807586255417,2.596807586255417
0.040494,-2.575393393045284,2.575393393045284,2.575393393045284
0.040596,-2.550171777280369,2.550171777280369,2.550171777280369
0.040698,-2.521179838559593,2.521179838559593,2.521179838559593
0.0408,-2.488460321324858,2.488460321324858,2.488460321324858
0.040902,-2.452061878810496,2.452061878810496,2.452061878810496
0.041004,-2.412038232771211,2.412038232771211,2.412038232771211
0.041106,-2.368448328090859,2.368448328090859,2.368448328090859
0.041208,-2.321356902352402,2.321356902352402,2.321356902352402
0.04131,-2.270833570007014,2.270833570007014,2.270833570007014
0.041412,-2.216952715031497,2.216952715031497,2.216952715031497
0.041514,-2.159794292371742,2.159794292371742,2.159794292371742
0.041616,-2.099442867752432,2.099442867752432,2.099442867752432
0.041718,-2.035987297590404,2.035987297590404,2.035987297590404
0.04182,-1.969521685557102,1.969521685557102,1.969521685557102
0.041922,-1.900144408510516,1.900144408510516,1.900144408510516
0.042024,-1.827957635188884,1.827957635188884,1.827957635188884
0.042126,-1.753068362193098,1.753068362193098,1.753068362193098
0.042228,-1.675587454437916,1.675587454437916,1.675587454437916
0.04233,-1.595629053997628,1.595629053997628,1.595629053997628
0.042432,-1.513311624348926,1.513311624348926,1.513311624348926
0.042534,-1.428757016988311,1.428757016988311,1.428757016988311
0.042636,-1.342089887329983,1.342089887329983,1.342089887329983
0.042738,-1.253438547814852,1.253438547814852,1.253438547814852
0.04284,-1.162934199917636,1.162934199917636,1.162934199917636
0.042942,-1.070710422301062,1.070710422301062,1.070710422301062
0.043044,-0.9769036162160002,0.9769036162160002,0.9769036162160002
0.043146,-0.881652610118821,0.881652610118821,0.881652610118821
0.043248,-0.7850980984745917,0.7850980984745917,0.7850980984745917
0.04335,-0.6873828004718227,0.6873828004718227,0.6873828004718227
0.043452,-0.5886513154070048,0.5886513154070048,0.5886513154070048
0.043554,-0.4890495540413664,0.4890495540413664,0.4890495540413664
0.043656,-0.3887246940219173,0.3887246940219173,0.3887246940219173
0.043758,-0.2878251745928818,0.2878251745928818,0.2878251745928818
0.04386,-0.186500156980005,0.186500156980005,0.186500156980005
0.043962,-0.08489935337730219,0.08489935337730219,0.08489935337730219
0.044064,0.01682693691917334,-0.01682693691917334,-0.01682693691917334
0.044166,0.1185283079175057,-0.1185283079175057,-0.1185283079175057
0.044268,0.2200544759406905,-0.2200544759406905,-0.2200544759406905
0.04437,0.3212552842320091,-0.3212552842320091,-0.3212552842320091
0.044472,0.4219811007582588,-0.4219811007582588,-0.4219811007582588
0.044574,0.5220830465476162,-0.5220830465476162,-0.5220830465476162
0.044676,0.6214131061389461,-0.6214131061389461,-0.6214131061389461
0.044778,0.7198244263314749,-0.7198244263314749,-0.7198244263314749
0.04488,0.8171714957657683,-0.8171714957657683,-0.8171714957657683
0.044982,0.9133104087850702,-0.9133104087850702,-0.9133104087850702
0.045084,1.008099055471301,-1.008099055471301,-1.008099055471301
0.045186,1.101397215301207,-1.101397215301207,-1.101397215301207
0.045288,1.193067004726976,-1.193067004726976,-1.193067004726976
